name	description	GSM2522610	GSM2522611	GSM2522612	GSM2522613	GSM2522618	GSM2522666	GSM2522667	GSM2522668	GSM2522669	GSM2522670
Hs~MGC:BC004376.1~uORF:IOH5584	annexin A8 (ANXA8L1)	40.5	302.5	357.5	47.0	72.5	973.0	415.0	233.0	507.0	18.5
Hs~MGC:BC004395.1~uORF:IOH5579	Apolipoprotein L2	599.5	1175.5	1885.0	658.5	600.5	1586.5	1821.0	494.5	941.0	254.0
Hs~MGC:BC004407.1~uORF:IOH5570	chromosome 9 open reading frame 64 (C9orf64)	563.5	395.5	539.5	293.0	1545.0	332.5	738.0	388.5	670.5	330.5
Hs~MGC:BC004410.1~uORF:IOH5586	Zinc finger protein castor homolog 1	588.5	1632.0	2385.5	1564.5	523.0	518.0	1370.0	274.0	1320.0	113.0
Hs~MGC:BC004424.1~uORF:IOH5017	polymerase (RNA) III (DNA directed) polypeptide C (62kD) (POLR3C)	535.5	770.5	813.5	539.5	767.5	965.5	853.5	956.5	1309.0	343.0
Hs~MGC:BC004440.1~uORF:IOH5013	ninjurin 1 (NINJ1)	605.0	748.0	1212.5	1177.0	1818.5	835.5	1281.5	577.5	1633.5	493.0
Hs~MGC:BC004514.1~uORF:IOH5664	LisH domain-containing protein ARMC9	147.5	208.0	204.0	307.0	162.0	243.5	598.0	255.0	910.5	32.5
Hs~MGC:BC004522.1~uORF:IOH5691	RAB, member RAS oncogene family-like 5 (RABL5)	306.5	316.5	486.5	287.5	343.5	281.0	536.5	689.0	593.0	111.0
Hs~MGC:BC004549.2~uORF:IOH6358	dihydrouridine synthase 3-like (S. cerevisiae) (DUS3L)	564.0	390.0	647.0	364.5	1472.5	330.5	596.0	457.0	544.0	61.0
Hs~MGC:BC004564.2~uORF:IOH46115	docking protein 3 (DOK3)	815.0	2769.0	639.0	513.5	456.5	582.5	663.0	791.0	753.5	286.0
Hs~MGC:BC004818.2~uORF:IOH3016	chromosome 14 open reading frame 129 (C14orf129)	389.5	253.0	443.5	738.5	205.0	901.5	1090.5	209.0	645.5	111.0
Hs~MGC:BC004872.2~uORF:IOH5609	family with sequence similarity 107, member B (FAM107B)	2023.5	395.5	4909.5	504.0	4434.0	597.0	1197.5	959.0	894.0	152.0
Hs~MGC:BC004876.1~uORF:IOH5626	Protein MCM10 homolog	6459.0	4018.5	6944.5	4239.5	47966.0	4721.5	10077.5	3723.5	5756.5	3291.5
Hs~MGC:BC004878.1~uORF:IOH5623	TM2 domain-containing protein 2	454.5	355.0	656.5	275.0	301.0	528.5	728.0	418.0	736.5	152.5
Hs~MGC:BC004884.2~uORF:IOH46071	fucosyltransferase 10 (alpha (1,3) fucosyltransferase) (FUT10)	310.0	351.5	590.0	349.0	348.0	166.0	961.0	485.0	548.5	202.5
Hs~MGC:BC004885.1~uORF:IOH5650	UPF0546 membrane protein C1orf91	1710.0	950.5	905.5	499.0	1893.0	689.0	819.0	858.0	1520.0	401.0
Hs~MGC:BC004888.2~uORF:IOH5668	sushi domain containing 4 (SUSD4)	551.5	576.5	682.0	463.0	783.0	714.0	755.0	767.5	1512.5	402.0
Hs~MGC:BC004897.1~uORF:IOH5182	Carbonic anhydrase 3	479.0	380.0	500.0	337.5	527.5	677.0	712.0	272.5	1140.5	239.5
Hs~MGC:BC004902.1~uORF:IOH5223	Uncharacterized protein KIAA0947	458.5	350.0	514.0	383.0	292.0	406.5	570.5	403.5	627.5	148.0
Hs~MGC:BC004921.1~uORF:IOH5220	hypothetical protein BC004921 (LOC93349)	700.5	484.5	653.0	568.5	255.5	382.0	2536.0	1749.0	1008.0	18.5
Hs~MGC:BC004925.1~uORF:IOH5520	G protein-coupled receptor, family C, group 5, member C (GPRC5C)	593.0	511.5	756.0	475.0	1712.0	569.0	976.5	1145.0	1211.0	18.0
Hs~MGC:BC004932.1~uORF:IOH5521	chromosome 16 open reading frame 30 (C16orf30)	401.5	404.5	599.0	286.0	299.5	376.5	752.5	403.5	770.5	232.0
Hs~MGC:BC004938.1~uORF:IOH5465	chromosome 11 open reading frame 9, mRNA (cDNA clone IMAGE:3608282), complete cds.	794.0	648.0	1020.5	693.0	837.0	897.0	1309.5	983.0	2312.0	535.0
Hs~MGC:BC004955.1~uORF:IOH5528	ATPase inhibitory factor 1 (ATPIF1)	5047.5	470.0	583.5	1138.0	550.0	1093.0	2714.0	2529.0	1782.5	294.5
Hs~MGC:BC004967.1~uORF:IOH4830	UBA domain containing 1 (UBADC1)	1300.0	413.0	1077.0	742.5	855.0	679.0	1370.0	2464.0	942.0	247.0
Hs~MGC:BC004969.1~uORF:IOH5105	cDNA clone IMAGE:2906290, complete cds	1542.5	2044.0	351.5	440.0	3579.0	1625.5	611.0	1123.5	1035.5	294.0
Hs~MGC:BC004985.1~uORF:IOH6071	neurolysin (metallopeptidase M3 family) (NLN)	613.0	426.0	453.5	285.0	292.5	301.5	732.5	377.0	125.0	103.5
Hs~MGC:BC005004.1~uORF:IOH4814	family with sequence similarity 64, member A (FAM64A)	3812.5	2759.0	2723.5	2882.5	2847.5	2379.5	6079.5	2691.5	4257.5	4652.5
Hs~MGC:BC005008.1~uORF:IOH5603	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen) (CEACAM6)	733.5	561.0	885.0	495.0	366.0	-5.0	750.5	488.0	34.5	-24.5
Hs~MGC:BC005026.1~uORF:IOH6532	sirtuin (silent mating type information regulation 2 homolog) 6 (S. cerevisiae) (SIRT6)	1291.0	1284.5	2065.0	900.5	2216.0	3339.0	2605.5	1602.5	4073.0	705.0
Hs~MGC:BC005029.1~uORF:IOH6657	leprecan-like 1 (LEPREL1)	1086.5	505.5	899.0	842.5	837.5	1072.5	1158.0	686.5	1399.0	340.5
Hs~MGC:BC005033.1~uORF:IOH6631	actinin, alpha 4 (ACTN4)	675.5	1061.0	877.5	393.5	898.0	89.5	866.5	501.0	1361.0	125.5
Hs~MGC:BC005043.1~uORF:IOH6656	hypothetical protein MGC31957 (MGC31957)	6472.0	5036.5	3624.5	3184.5	9086.0	3265.5	12100.0	5051.0	6080.0	3922.5
Hs~MGC:BC005055.1~uORF:IOH6528	forkhead box P1 (FOXP1)	1476.5	1763.5	2396.0	888.0	1131.0	22788.0	890.5	2188.5	1983.0	255.5
Hs~MGC:BC005056.1~uORF:IOH6527	Williams Beuren syndrome chromosome region 18 (WBSCR18)	788.5	720.5	1273.5	1023.0	1016.0	910.5	1130.5	1137.0	1473.5	430.5
Hs~MGC:BC005065.1~uORF:IOH6560	ELKS/RAB6-interacting/CAST family member 1 (ERC1)	833.0	695.5	1072.0	564.5	618.0	884.0	2020.5	1180.0	1405.0	363.0
Hs~MGC:BC005072.1~uORF:IOH6573	hypothetical protein MGC13008 (MGC13008)	1329.5	1004.0	1466.5	827.0	1239.5	1213.5	1742.0	1516.0	2145.0	485.0
Hs~MGC:BC005085.1~uORF:IOH6621	zinc finger protein 607 (ZNF607)	531.0	647.5	803.0	464.5	883.5	424.0	1114.0	464.0	403.5	213.5
Hs~MGC:BC005127.2~uORF:IOH5658	Adipophilin	396.5	1402.0	1022.0	262.0	179.0	3046.0	569.0	433.5	518.0	99.5
Hs~MGC:BC005139.2~uORF:IOH4709	ubiquitin specific peptidase 5 (isopeptidase T) (USP5)	460.0	435.5	929.5	408.5	616.5	939.5	988.0	638.0	1826.0	446.5
Hs~MGC:BC005153.1~uORF:IOH5158	rabphilin 3A-like (without C2 domains) (RPH3AL)	1626.5	1165.5	2316.0	2162.0	1784.0	1505.0	1492.0	1696.0	2959.0	650.5
Hs~MGC:BC005155.1~uORF:IOH5175	Rho guanine nucleotide exchange factor 1	415.0	272.0	461.0	260.5	247.5	402.0	380.5	376.5	495.0	85.5
Hs~MGC:BC005169.1~uORF:IOH5215	Serine/threonine-protein kinase 40	545.0	317.0	604.0	1081.5	797.5	389.5	806.0	583.5	655.0	253.0
Hs~MGC:BC005177.1~uORF:IOH4713	transmembrane protein 51 (TMEM51)	1634.0	1726.5	3732.0	987.0	3176.5	2625.5	2678.5	3597.5	3594.5	864.5
Hs~MGC:BC005187.1~uORF:IOH7207	ubiquitin-fold modifier conjugating enzyme 1 (UFC1)	878.5	871.5	1047.0	563.5	806.0	945.0	1169.5	944.5	2567.5	419.0
Hs~MGC:BC005212.1~uORF:IOH7144	Non-SMC element 4 homolog A	244.5	278.5	343.0	140.0	155.5	335.5	547.0	237.5	1233.0	83.5
Hs~MGC:BC005220.1~uORF:IOH7383	chaperonin containing TCP1, subunit 8 (theta) (CCT8)	1316.0	141.0	369.0	163.0	274.0	548.5	709.0	269.0	2103.0	109.0
Hs~MGC:BC005233.1~uORF:IOH7235	pancreatic lipase-related protein 1 (PNLIPRP1)	708.0	449.5	778.0	1003.0	730.5	554.0	1469.5	628.5	678.5	82.5
Hs~MGC:BC005241.1~uORF:IOH7257	MRE11 meiotic recombination 11 homolog A (S. cerevisiae) (MRE11A)	27.5	211.0	287.0	24.0	141.5	174.5	328.5	220.5	102.0	160.5
Hs~MGC:BC005248.1~uORF:IOH7358	eukaryotic translation initiation factor 1A, Y-linked (EIF1AY)	1877.5	1311.0	2065.0	935.0	506.0	1283.0	6779.5	783.0	1777.0	322.0
Hs~MGC:BC005249.1~uORF:IOH7355	estrogen receptor binding site associated, antigen, 9 (EBAG9)	1625.0	622.5	1082.0	630.5	749.5	739.5	2044.0	997.0	1231.5	314.5
Hs~MGC:BC005253.1~uORF:IOH7296	kelch-like 20 (Drosophila) (KLHL20)	809.5	1034.5	3137.0	558.5	572.5	653.5	743.5	846.0	1562.5	323.0
Hs~MGC:BC005254.1~uORF:IOH7277	C-type lectin domain family 2, member B (CLEC2B)	665.5	611.0	702.5	418.5	1562.5	451.5	652.5	416.0	590.0	88.0
Hs~MGC:BC005258.1~uORF:IOH7193	cell division cycle 23 homolog (S. cerevisiae) (CDC23)	1373.0	879.5	1219.0	671.0	939.5	953.5	1772.5	1007.5	2130.5	537.5
Hs~MGC:BC005259.1~uORF:IOH7202	X-ray repair complementing defective repair in Chinese hamster cells 4 (XRCC4)	1606.5	1427.0	1346.0	777.5	821.5	2054.0	1828.5	1387.5	2319.5	644.0
Hs~MGC:BC005270.1~uORF:IOH7330	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase) (NDUFS4)	1067.5	1208.5	745.5	687.5	1090.5	2102.0	1705.5	689.0	819.5	523.0
Hs~MGC:BC005279.1~uORF:IOH7369	carboxypeptidase A1 (pancreatic) (CPA1)	2090.5	662.0	2348.0	553.0	535.0	805.5	2419.0	1196.5	2156.5	216.5
Hs~MGC:BC005286.1~uORF:IOH7309	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin) (EPM2A)	495.0	367.5	453.5	348.0	439.0	390.0	564.0	448.5	547.5	142.5
Hs~MGC:BC005297.1~uORF:IOH7259	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) (KMO)	1228.5	948.0	1279.0	842.5	1317.5	1097.5	1748.5	927.0	1733.0	690.0
Hs~MGC:BC005298.1~uORF:IOH7271	cyclin-dependent kinase 7 (MO15 homolog, Xenopus laevis, cdk-activating kinase) (CDK7)	668.5	1002.5	779.0	408.5	424.0	523.5	1149.5	503.5	651.0	254.5
Hs~MGC:BC005305.1~uORF:IOH7363	collagen, type IV, alpha 6 (COL4A6)	272.5	247.0	356.5	203.5	333.5	228.5	246.0	226.0	323.0	53.5
Hs~MGC:BC005313.1~uORF:IOH7368	kallikrein 1 (KLK1)	643.5	501.0	345.5	575.5	372.0	399.5	1150.0	342.0	795.5	148.0
Hs~MGC:BC005332.1~uORF:IOH7177	cDNA clone MGC:12418 IMAGE:3934658, complete cds	17253.0	16908.5	16583.0	16682.0	14558.0	13325.5	13103.5	12856.5	20810.0	15452.0
Hs~MGC:BC005339.1~uORF:IOH7206	thiopurine S-methyltransferase (TPMT)	886.5	3277.5	1129.5	638.5	3138.5	930.0	1767.0	834.0	1683.5	881.5
Hs~MGC:BC005345.1~uORF:IOH7283	general transcription factor IIH, polypeptide 2, 44kDa (GTF2H2)	530.0	329.0	607.0	317.0	448.0	541.5	1123.0	421.0	732.0	263.5
Hs~MGC:BC005359.1~uORF:IOH7294	glia maturation factor, beta (GMFB)	349.5	693.0	320.0	244.5	268.5	754.5	311.0	297.0	607.5	105.0
Hs~MGC:BC005364.1~uORF:IOH7240	chromosome 10 open reading frame 59 (C10orf59)	262.0	204.5	339.0	190.0	204.5	340.5	341.5	257.0	349.0	69.0
Hs~MGC:BC005371.1~uORF:IOH7357	N-acetylglucosamine kinase (NAGK)	537.5	441.0	762.5	455.5	480.0	494.5	741.0	481.5	664.5	173.5
Hs~MGC:BC005373.1~uORF:IOH7181	mitochondrial ribosomal protein S18B (MRPS18B)	11011.0	871.0	970.5	594.5	597.5	563.5	800.0	437.5	942.0	439.0
Hs~MGC:BC005378.1~uORF:IOH7320	complement component 4 binding protein, beta (C4BPB)	643.0	543.5	1342.5	604.0	1210.0	668.0	1237.0	835.0	3504.0	413.0
Hs~MGC:BC005382.1~uORF:IOH7371	SPANX family, member E (SPANXE)	240.5	269.5	254.5	211.5	162.5	138.5	349.5	338.0	247.0	102.0
Hs~MGC:BC005383.1~uORF:IOH7229	centrin, EF-hand protein, 3 (CDC31 homolog, yeast) (CETN3)	1172.5	345.0	221.0	97.0	2437.0	353.0	242.0	310.0	135.0	39.0
Hs~MGC:BC005388.1~uORF:IOH7239	Origin recognition complex subunit 4	364.0	319.5	410.0	238.5	1272.5	161.5	399.5	572.0	111.5	-3.0
Hs~MGC:BC005395.1~uORF:IOH7260	hemopexin (HPX)	606.5	408.5	657.5	481.0	279.5	634.5	481.5	278.5	667.5	149.0
Hs~MGC:BC005403.1~uORF:IOH61712	Uncharacterized protein C11orf57	2320.5	2420.0	2726.0	2463.0	1902.5	3284.0	6067.0	3471.0	2587.5	815.5
Hs~MGC:BC005807.2~uORF:IOH6261	stearoyl-CoA desaturase (delta-9-desaturase) (SCD)	1899.0	1216.5	3276.0	891.5	2819.0	1960.0	2292.5	1526.0	3984.5	763.0
Hs~MGC:BC005823.1~uORF:IOH5772	Signal transducer and activator of transcription 6	2406.0	1074.0	3104.5	1560.5	2138.0	1187.5	1579.0	1232.5	3913.5	681.5
Hs~MGC:BC005830.2~uORF:IOH46117	annexin A9 (ANXA9)	190.0	148.0	611.0	1270.0	127.5	2420.5	673.5	623.0	554.5	1139.5
Hs~MGC:BC005840.2~uORF:IOH46093	selenoprotein S (SELS)	2149.0	923.5	2173.5	1528.0	934.5	1195.5	4319.0	780.0	1956.5	516.5
Hs~MGC:BC005857.1~uORF:IOH5858	Sequestosome-1	1270.5	515.5	538.0	312.5	381.0	826.0	2580.0	342.0	763.5	160.5
Hs~MGC:BC005871.2~uORF:IOH46098	chromosome 10 open reading frame 58 (C10orf58)	1020.0	2219.5	1831.5	424.5	1666.5	1551.0	1835.5	2303.0	1080.0	260.0
Hs~MGC:BC005876.1~uORF:IOH6081	V-type proton ATPase 21 kDa proteolipid subunit	619.0	3729.5	798.5	396.0	363.0	525.0	949.5	510.5	1123.5	254.0
Hs~MGC:BC005889.2~uORF:IOH5867	pelota homolog (Drosophila) (PELO)	3124.0	1352.5	2015.5	1228.0	1659.0	1776.0	2870.5	2039.0	4129.5	596.0
Hs~MGC:BC005895.1~uORF:IOH7427	COX11 homolog, cytochrome c oxidase assembly protein (yeast) (COX11)	381.0	313.0	305.0	272.5	144.5	355.5	723.5	335.0	559.0	177.0
Hs~MGC:BC005902.1~uORF:IOH7553	biliverdin reductase A (BLVRA)	1672.0	1106.0	1964.5	830.5	1084.0	1211.5	1649.0	2349.0	2959.5	621.0
Hs~MGC:BC005911.1~uORF:IOH7548	sterol carrier protein 2 (SCP2)	599.5	511.0	1227.0	447.0	673.5	559.0	733.0	495.0	1087.0	321.0
Hs~MGC:BC005914.1~uORF:IOH7475	Sp2 transcription factor (SP2)	1836.5	1714.0	2247.0	1536.5	2263.0	1775.0	3433.0	3331.5	3740.5	569.5
Hs~MGC:BC005922.1~uORF:IOH7526	islet cell autoantigen 1, 69kDa (ICA1)	855.0	681.0	1002.5	628.5	720.5	629.0	1173.0	813.0	1177.5	436.5
Hs~MGC:BC005930.1~uORF:IOH7549	CD58 molecule (CD58)	1326.5	1175.5	1261.5	752.0	885.5	1072.0	2181.0	960.5	2529.5	401.0
Hs~MGC:BC005932.1~uORF:IOH7557	Proteasome subunit alpha type-1	989.0	1572.0	3035.5	685.0	1136.0	2301.5	6094.0	1942.0	2828.0	1036.5
Hs~MGC:BC005941.1~uORF:IOH7423	vesicle-associated membrane protein 3 (cellubrevin) (VAMP3)	205.0	203.0	331.0	89.0	197.0	262.5	736.0	261.0	686.0	22.0
Hs~MGC:BC005944.1~uORF:IOH7504	Eukaryotic translation initiation factor 3 subunit E	1073.5	898.5	1263.0	817.0	967.5	850.5	1248.0	2011.0	2632.5	630.5
Hs~MGC:BC005955.1~uORF:IOH7485	chromosome 8 open reading frame 53 (C8orf53)	2508.5	1069.5	1334.5	937.5	716.0	1579.0	8240.0	1172.5	2978.5	623.5
Hs~MGC:BC005958.1~uORF:IOH62812	Coiled-coil domain-containing protein 5	616.5	385.0	889.5	1456.0	432.0	534.5	1624.0	890.5	1029.0	50.0
Hs~MGC:BC005969.1~uORF:IOH7578	tubulin folding cofactor B (TBCB)	624.0	962.0	658.0	399.5	903.0	1900.0	708.5	540.0	1320.0	454.5
Hs~MGC:BC005974.1~uORF:IOH7463	vesicle-associated membrane protein 4 (VAMP4)	729.0	1170.0	793.5	1555.0	1557.0	1931.5	1927.5	5609.0	2506.5	424.5
Hs~MGC:BC005982.1~uORF:IOH7502	peptidylprolyl isomerase A (cyclophilin A) (PPIA)	564.0	347.0	556.5	248.0	1396.0	445.0	942.0	460.5	628.5	166.0
Hs~MGC:BC005984.1~uORF:IOH7476	chromosome 20 open reading frame 7 (C20orf7)	1164.5	939.5	1845.0	714.5	1277.0	2193.0	1412.5	718.0	1825.5	171.0
Hs~MGC:BC006005.1~uORF:IOH7509	unconventional SNARE in the ER 1 homolog (S. cerevisiae) (USE1)	4413.5	6658.0	1634.5	941.5	2700.0	2358.0	1772.5	3487.5	1966.0	1019.5
Hs~MGC:BC006012.1~uORF:IOH40621	Selenoprotein T	410.5	456.0	556.0	342.0	286.0	499.5	691.5	411.0	774.0	178.5
Hs~MGC:BC006091.1~uORF:IOH6616	tumor suppressing subtransferable candidate 4 (TSSC4)	770.5	966.0	673.5	377.5	579.0	2311.0	1250.5	634.0	2139.0	912.5
Hs~MGC:BC006104.1~uORF:IOH6588	RIO kinase 1 (yeast) (RIOK1)	2046.0	1441.0	1798.0	2003.5	2252.0	1732.5	2916.5	2564.0	2678.0	784.0
Hs~MGC:BC006105.1~uORF:IOH5992	chromosome 6 open reading frame 134 (C6orf134)	31280.0	30996.5	15197.5	41495.0	21888.5	20874.0	15309.5	36359.5	36230.0	30264.0
Hs~MGC:BC006106.1~uORF:IOH6536	ribosomal protein S6 kinase, 70kDa, polypeptide 2 (RPS6KB2)	2808.0	5646.5	5455.0	2610.0	5243.5	4823.5	6728.0	12457.0	3861.0	3107.5
Hs~MGC:BC006124.1~uORF:IOH6586	IMP (inosine monophosphate) dehydrogenase 2 (IMPDH2)	1673.0	2871.0	2114.0	4241.5	1820.5	1008.5	1797.5	1150.5	2892.5	667.0
Hs~MGC:BC006142.2~uORF:IOH6636	proteasomal ATPase-associated factor 1 (WDR71)	172.5	191.5	263.5	328.0	292.0	762.0	265.0	180.5	-2.5	-1.5
Hs~MGC:BC006155.1~uORF:IOH6598	adaptor-related protein complex 2, alpha 2 subunit (AP2A2)	604.5	495.5	586.0	330.0	331.5	542.0	922.5	697.5	722.5	314.0
Hs~MGC:BC006177.1~uORF:IOH6666	Metastasis-associated protein MTA1	1206.5	523.5	1422.5	526.0	421.0	285.5	1642.5	711.0	465.5	99.5
Hs~MGC:BC006182.1~uORF:IOH5966	calmodulin 3 (phosphorylase kinase, delta) (CALM3)	502.0	399.5	502.5	278.0	456.0	374.0	461.5	374.0	540.5	228.5
Hs~MGC:BC006195.1~uORF:IOH5808	ATP citrate lyase (ACLY)	1013.0	1127.5	2099.5	1261.0	695.5	939.0	1485.0	2880.0	1394.5	154.0
Hs~MGC:BC006199.1~uORF:IOH5745	Cytosol aminopeptidase	842.5	804.0	975.0	1039.5	868.0	1054.5	3688.5	1123.0	2797.0	1957.5
Hs~MGC:BC006206.2~uORF:IOH46182	NIK and IKK{beta} binding protein (NIBP)	1958.5	1314.0	1515.0	985.0	1001.5	1525.0	1932.0	1337.0	2673.0	944.5
Hs~MGC:BC006222.2~uORF:IOH6310	chromosome 14 open reading frame 131 (C14orf131)	192.5	381.5	664.5	736.5	382.5	675.5	1654.0	1725.5	1402.0	132.0
Hs~MGC:BC006231.1~uORF:IOH6284	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta (IKBKB)	441.5	435.5	440.5	335.5	263.5	285.5	548.5	311.5	947.5	151.5
Hs~MGC:BC006233.1~uORF:IOH6288	ketohexokinase (fructokinase) (KHK)	617.0	478.5	542.5	284.0	341.5	384.5	536.0	341.0	467.0	49.5
Hs~MGC:BC006234.1~uORF:IOH6300	rhomboid domain containing 2 (RHBDD2)	2489.5	5280.0	2937.0	1932.0	1913.5	2684.0	3331.0	3185.5	4347.0	976.5
Hs~MGC:BC006252.1~uORF:IOH6330	solute carrier family 6 (neurotransmitter transporter, taurine), member 6 (SLC6A6)	1142.0	441.5	1000.0	442.5	539.5	525.0	2075.5	522.0	1399.0	346.0
Hs~MGC:BC006273.1~uORF:IOH6379	T-cell activation NFKB-like protein (TA-NFKBH)	1033.0	732.0	750.0	666.0	587.5	183.0	1194.5	513.5	947.5	243.0
Hs~MGC:BC006306.1~uORF:IOH6404	Conserved oligomeric Golgi complex subunit 4	697.0	713.5	773.0	582.5	805.0	817.5	1039.0	898.5	1905.0	475.0
Hs~MGC:BC006318.1~uORF:IOH6433	erythrocyte membrane protein band 4.9 (dematin) (EPB49)	2236.0	7849.0	5923.0	3795.5	4184.0	1709.5	2586.5	3758.5	3292.0	1215.5
Hs~MGC:BC006323.1~uORF:IOH6466	ATP-binding cassette, sub-family B (MDR/TAP), member 7 (ABCB7)	2420.0	1003.0	1168.0	717.5	1018.0	849.0	1696.5	540.5	1483.0	330.5
Hs~MGC:BC006354.1~uORF:IOH6429	Coenzyme A synthase (COASY)	592.5	898.5	813.5	2012.0	710.0	1001.5	951.5	843.5	331.0	480.0
Hs~MGC:BC006370.2~uORF:IOH6467	inversin (INVS)	1574.5	1321.0	1013.5	941.0	1061.5	886.0	1274.5	1117.0	1990.0	576.0
Hs~MGC:BC006375.2~uORF:IOH6475	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 (DYRK2)	1795.5	1156.0	1512.5	1119.5	552.5	1209.5	2953.5	862.5	1488.0	141.5
Hs~MGC:BC006376.1~uORF:IOH6481	N-myristoyltransferase 2 (NMT2)	481.5	308.5	557.0	271.0	515.5	579.5	1062.5	291.0	666.0	250.5
Hs~MGC:BC006393.1~uORF:IOH6460	Carboxypeptidase Z	684.5	466.5	682.0	439.5	312.0	600.5	1553.0	513.5	930.0	399.5
Hs~MGC:BC006410.1~uORF:IOH6249	Ubiquilin-4	335.0	366.0	591.0	676.0	699.0	581.5	585.5	369.0	1234.0	263.0
Hs~MGC:BC006429.1~uORF:IOH6564	Coiled-coil domain-containing protein 115	116.5	99.0	245.5	21.5	120.5	269.5	162.5	118.5	437.5	12.0
Hs~MGC:BC006456.1~uORF:IOH5963	family with sequence similarity 21, member C (FAM21C)	9394.0	645.5	631.5	532.5	3340.5	594.5	692.0	1670.5	1592.5	382.0
Hs~MGC:BC006470.1~uORF:IOH6015	macrophage erythroblast attacher (MAEA)	499.0	462.0	741.5	296.0	442.5	435.5	829.5	505.0	584.5	228.0
Hs~MGC:BC006499.1~uORF:IOH5767	v-Ha-ras Harvey rat sarcoma viral oncogene homolog (HRAS)	383.5	182.5	362.0	169.0	255.5	215.0	298.0	250.0	172.5	52.5
Hs~MGC:BC006558.2~uORF:IOH57072	Host cell factor 2	215.5	249.5	409.5	216.0	205.0	345.5	554.0	344.5	592.0	102.5
Hs~MGC:BC006769.1~uORF:IOH3146	nucleolar and coiled-body phosphoprotein 1 (NOLC1)	4007.5	1359.5	18978.0	1660.0	1944.5	2576.0	6102.0	1521.5	5499.0	792.0
Hs~MGC:BC006793.1~uORF:IOH3184	Trans-acting T-cell-specific transcription factor GATA-3	1114.0	586.0	848.5	604.5	597.5	732.0	1828.0	672.0	1294.0	433.5
Hs~MGC:BC006794.1~uORF:IOH3178	interferon induced transmembrane protein 3 (1-8U) (IFITM3)	1594.5	1209.0	2199.5	1450.0	1203.5	1103.0	1669.5	1439.5	1467.0	189.5
Hs~MGC:BC006811.1~uORF:IOH3174	peroxisome proliferator-activated receptor gamma (PPARG)	567.5	435.0	665.0	933.5	492.5	522.5	1001.0	352.5	1047.5	142.5
Hs~MGC:BC006818.1~uORF:IOH3186	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha), mRNA (cDNA clone IMAGE:3448169), complete cds.	508.0	573.5	751.5	523.5	671.0	1897.0	727.0	771.5	1118.0	193.0
Hs~MGC:BC006839.1~uORF:IOH3171	GATA binding protein 3 (GATA3)	375.0	567.5	1950.5	241.0	360.0	472.0	630.5	291.5	687.0	23.0
Hs~MGC:BC006969.1~uORF:IOH7343	dynein, cytoplasmic 2, light intermediate chain 1, mRNA (cDNA clone MGC:12166 IMAGE:3828551), complete cds	5186.5	725.5	1625.5	1116.5	3562.5	907.5	1153.5	1292.0	2007.5	259.5
Hs~MGC:BC006986.1~uORF:IOH7170	RNA binding motif protein 41 (RBM41)	3197.5	2184.0	2015.0	1568.5	2115.5	2035.0	11357.5	1836.0	3743.5	-176.5
Hs~MGC:BC006999.1~uORF:IOH7367	Isopentenyl-diphosphate Delta-isomerase 1	1034.5	562.5	839.5	525.0	737.5	500.0	2829.0	1420.0	1275.0	323.0
Hs~MGC:BC007003.1~uORF:IOH7198	transglutaminase 4 (prostate) (TGM4)	1234.0	3072.5	1746.5	1833.5	914.5	1249.5	2123.0	916.0	3463.0	638.5
Hs~MGC:BC007009.1~uORF:IOH7191	Carboxypeptidase A2	1132.0	892.0	1413.0	771.5	942.0	825.5	1133.5	1145.0	2217.5	487.0
Hs~MGC:BC007014.1~uORF:IOH7141	tumor necrosis factor, alpha-induced protein 8 (TNFAIP8)	865.5	489.5	790.5	1068.5	22011.5	1626.0	1681.0	1958.0	2396.0	304.5
Hs~MGC:BC007015.1~uORF:IOH29312	cyclin E2 (CCNE2)	3337.5	8231.0	1610.0	1151.0	979.5	1507.5	2292.0	2742.5	2337.5	540.5
Hs~MGC:BC007019.1~uORF:IOH7241	vesicle-associated membrane protein 4 (VAMP4)	592.5	1041.0	664.5	1390.5	2138.0	1104.5	1751.0	4678.0	2481.5	375.0
Hs~MGC:BC007022.1~uORF:IOH7234	serum amyloid A1 (SAA1)	312.0	180.0	387.0	194.5	211.0	298.0	426.5	215.5	347.0	74.0
Hs~MGC:BC007023.1~uORF:IOH7270	Serine-protein kinase ATM	406.5	1204.0	447.5	381.5	346.0	448.0	448.0	388.5	640.5	478.5
Hs~MGC:BC007028.1~uORF:IOH7155	elastase 3A, pancreatic (ELA3A)	778.0	354.0	781.0	302.5	348.0	352.5	521.5	278.0	432.5	109.0
Hs~MGC:BC007035.1~uORF:IOH57050	Nuclear transcription factor Y subunit beta	722.0	426.5	503.5	519.0	284.0	635.0	673.5	714.5	1162.0	209.0
